Test_Date,Maturity,Base Yield,Level Up,Level Down,Mean Reversion,Twist Up-to-Down,Twist Down-to-Up
2018-04-06,40.0,0.010287499608060857,0.020213211916217944,0.00042930593548917706,0.012316349772299118,0.009190471532107836,0.01138949450872273
2018-04-06,41.0,0.010867865939026222,0.020668386429849805,0.0011363108195792115,0.012854759341485389,0.009791988030982246,0.011948832289534472
2018-04-06,42.0,0.011435182990553017,0.02111212891092218,0.0018279888734189509,0.013380770622357652,0.010380499638548146,0.012495028866843949
2018-04-06,43.0,0.011987978097576457,0.02154368613102875,0.0025022747814769097,0.01389312807582499,0.01095432082378256,0.013026833369324864
2018-04-06,44.0,0.012525315689096317,0.021962615101793315,0.003157848885152248,0.014391041398715831,0.011512364979303635,0.013543468911801249
2018-04-06,45.0,0.013046666352094283,0.022368709466950465,0.003793950139141078,0.014874073218624773,0.012053997758138868,0.014044517469817164
2018-04-06,46.0,0.013551806417827272,0.022761942211293462,0.004410234343747987,0.01534205258547705,0.012578924936539115,0.014529831312331876
2018-04-06,47.0,0.01404074074350481,0.023142421001028035,0.005006666302017848,0.015795008173473457,0.013087106412248639,0.014999464701821674
2018-04-06,48.0,0.014513643227417994,0.0235103533461003,0.005583437582373785,0.01623311662672311,0.013578690113507319,0.015453621148033614
2018-04-06,49.0,0.014970810950701186,0.023866019428762764,0.006140903726359781,0.016656662594598304,0.014053961158645878,0.015892612654570648
2018-04-06,50.0,0.015412628834244657,0.02420975093450739,0.0066795362983287365,0.01706600782587131,0.014513302749396217,0.01631682824907399
2018-04-13,1.0,-0.0013844738030884818,-0.001188571946078798,-0.0015803756610991426,-0.0017171579343358,-0.0010404395078069673,-0.0017285080990909751
2018-04-13,2.0,-0.001448375864841478,-0.00057243749978797,-0.0023243142309644638,-0.00167075429586927,-0.0008569461282681434,-0.002039805602178202
2018-04-13,3.0,-0.0013988481047216839,0.00013999519518548276,-0.002937691405742626,-0.0014985725643591463,-0.000645198900251609,-0.002152497309915624
2018-04-13,4.0,-0.0012630514085150146,0.0009165716713126493,-0.00344267448940494,-0.0012323214402091276,-0.0004146688288505507,-0.0021114339888622657
2018-04-13,5.0,-0.001062834743239982,0.0017320444548483138,-0.003857713942320151,-0.0008974000970306539,-0.00017279068463427194,-0.001952878802476632
2018-04-13,6.0,-0.0008157021858128388,0.0025667584468564986,-0.004198162819420981,-0.0005140568305886939,7.464928497413759e-05,-0.0017060536571795737
2018-04-13,7.0,-0.0005356098284196031,0.003405573667826678,-0.004476793325663864,-9.834280846687804e-05,0.0003231956638143352,-0.0013944153213437671
2018-04-13,8.0,-0.00023362192270093285,0.004236983694362095,-0.00470422754060118,0.00033710359237781873,0.0005694639004636404,-0.001036707746377985
2018-04-13,9.0,8.154938462823225e-05,0.005052395310502833,-0.0048892965420476164,0.0007824124413673417,0.0008109278943866371,-0.000647829125584809
2018-04-13,10.0,0.0004031005299705015,0.005845540861542542,-0.0050393398023561575,0.001229953522785765,0.0010457467247153573,-0.0002395456651843597
2018-04-13,11.0,0.0007257724889857542,0.006611999743077135,-0.0051604547658227196,0.0016739030212828965,0.0012726235678406361,0.0001789214097422942
2018-04-13,12.0,0.0010455523417931545,0.007348809556910529,-0.005257704873990576,0.002109888900494683,0.0014906910611067747,0.0006004136221207101
2018-04-13,13.0,0.0013594289616740696,0.008054150859343912,-0.005335292936616831,0.0025347011322818247,0.001699418370625816,0.0010194395524047994
2018-04-13,14.0,0.0016651933184106404,0.008727092239290135,-0.005396705603046059,0.00294605532507064,0.0018985360508960714,0.0014318505856414365
2018-04-13,15.0,0.0019612755278437533,0.009367384790232913,-0.005444833735077315,0.003342400281773905,0.002087975470411063,0.0018345755850226464
2018-04-13,16.0,0.0022466121398552197,0.009975296965610392,-0.005482072686405881,0.0037227616613195735,0.002267820145430699,0.0022254041340505903
2018-04-13,17.0,0.0025205382851123392,0.01055148239941528,-0.00551040582966511,0.004086615279839112,0.0024382667938165348,0.0026028097761923163
2018-04-13,18.0,0.0027827002361304753,0.011096874589815009,-0.005531474117985935,0.004433784715853317,0.0025995943091987606,0.0029658061628796695
2018-04-13,19.0,0.003032984713132292,0.011612603431189417,-0.0055466340053399454,0.004764358818154513,0.0027521391763136727,0.0033138302497839334
2018-04-13,20.0,0.0032714619067932826,0.012099929477596305,-0.005557005664408754,0.005078625488518451,0.0028962761135498116,0.003646647699883543
2018-04-13,21.0,0.0034983397216610257,0.012560192561620553,-0.005563513118677532,0.0053770187512660605,0.003032402946867574,0.003964276496316144
2018-04-13,22.0,0.003713927183458532,0.012994772003481758,-0.005566917636925517,0.005660076650851442,0.0031609288997800356,0.0042669254670137935
2018-04-13,23.0,0.0039186053173720925,0.013405056148682704,-0.005567845514283465,0.005928407956045545,0.003282265632428949,0.004554945002203992
2018-04-13,24.0,0.004112804105110168,0.013792419387028465,-0.005566811177138309,0.006182666010563498,0.003396820485113361,0.004828787725004835
2018-04-13,25.0,0.004296984376953805,0.014158205146864944,-0.005564236393273414,0.006423528368245224,0.0035049914821863037,0.005088977271627604
2018-04-13,26.0,0.0044716237002040415,0.014503713638714943,-0.005560466238609507,0.006651681096985662,0.003607163734922203,0.005336083665399061
2018-04-13,27.0,0.004637205494739671,0.014830193352666221,-0.005555782363476536,0.006867806838460222,0.0037037069498511155,0.005570704039547181
2018-04-13,28.0,0.004794210746027039,0.015138835502669146,-0.005550414010892513,0.007072575877813403,0.00379497380472138,0.0057934476872563145
2018-04-13,29.0,0.004943111800973954,0.015430770765604285,-0.005544547163921054,0.00726663961503049,0.0038812989998846525,0.006004924601991757
2018-04-13,30.0,0.005084367826754255,0.015707067789532347,-0.005538332136276081,0.007450625942826861,0.003962998830205677,0.006205736823235997
2018-04-13,31.0,0.005352272721440565,0.016042132602879233,-0.005331297841641769,0.007737929293310186,0.0041919423425678115,0.00651304912803452
2018-04-13,32.0,0.0057420008575383985,0.01643600967550829,-0.0049359083258401215,0.00812562825553198,0.004561551477626047,0.00692359329421266
2018-04-13,33.0,0.006215970202487098,0.016869884810082336,-0.004411365902965536,0.008582755581531876,0.005028609394811312,0.007405220857702899
2018-04-13,34.0,0.006746731747059087,0.017329659151191334,-0.0037998301895916242,0.009086495573347397,0.005561746153792457,0.007934307491189507
2018-04-13,35.0,0.007314098233064614,0.017804747330754545,-0.0031316710980024975,0.009619948014916169,0.00613800253769492,0.008493396571122691
2018-04-13,36.0,0.00790316347352471,0.01828720494726155,-0.0024289324262346534,0.01017056039867792,0.006740488576089776,0.009069552921090684
2018-04-13,37.0,0.00850290792306807,0.018771086874729725,-0.0017076796783298542,0.010729008857675248,0.007356752024166413,0.009653191344686896
2018-04-13,38.0,0.00910519992938319,0.019251970032681642,-0.0009796286385426178,0.011288387122613486,0.007977619977201922,0.010237229886741916
2018-04-13,39.0,0.009704069868661236,0.01972659503451757,-0.0002532970277612234,0.011843611041253865,0.008596363254612216,0.01081646961613214
2018-04-13,40.0,0.010295176033763509,0.020192594868080782,0.000465167814631684,0.012390976507811846,0.009208085470690408,0.011387135163698492
2018-04-13,41.0,0.010875407479733257,0.020648288016070326,0.0011713859585689157,0.01292782818601279,0.00980927128285014,0.01194653106950283
2018-04-13,42.0,0.011442586090998352,0.02109251976698423,0.001862300600448119,0.01345230928441521,0.01039744914270968,0.012492782663980018
2018-04-13,43.0,0.011995241429924919,0.02152453988388947,0.002535847605298125,0.013963171298619903,0.010970937516044055,0.01302463936766074
2018-04-13,44.0,0.012532439553235797,0.021943907917781003,0.0031907078013515555,0.014459628559962523,0.01152865265681191,0.013541324545472522
2018-04-13,45.0,0.013053652224582102,0.022350419684475487,0.0038261201411560197,0.014941246552314214,0.012069962232417852,0.014042420389059007
2018-04-13,46.0,0.013558656612203457,0.02274405004039992,0.00444174008232423,0.015407855868911469,0.012594573401287557,0.014527779355548498
2018-04-13,47.0,0.014047458154477388,0.02312490827597591,0.005037531852670085,0.015859485763630055,0.013102446971875237,0.014997455872452381
2018-04-13,48.0,0.014520231138480222,0.023493203320281264,0.0056136862915578956,0.01629631275953569,0.013593731432462786,0.01545165359524403
2018-04-13,49.0,0.014977272889872273,0.023849216603609502,0.006170558114965363,0.016718620882363755,0.014068712201819045,0.015890684657012155
2018-04-13,50.0,0.01541896846640367,0.0241932809158516,0.0067086180067899015,0.01712677090395065,0.014527772591288679,0.016314938201124285
2018-04-20,1.0,-0.0014627056629350488,-0.0012662693292437854,-0.0016591419976852428,-0.0018101843343687474,-0.0011194009181538789,-0.0018060104068990945
2018-04-20,2.0,-0.0015084036936332534,-0.0006302579289384491,-0.002386549459335474,-0.001753156767241859,-0.0009177480831610296,-0.00209905930331189
2018-04-20,3.0,-0.0014454860094786914,9.731255073819334e-05,-0.002988284570660471,-0.0015741369180415354,-0.0006926209451043608,-0.002198351073126492
2018-04-20,4.0,-0.00130017094741397,0.0008851889762158116,-0.003485530871976228,-0.0013040421781935763,-0.0004525558952724884,-0.0021477859988936476
2018-04-20,5.0,-0.0010935349699566776,0.0017088648062426604,-0.0038959347470366446,-0.0009676273371210797,-0.00020422160620214846,-0.001982848333089815
2018-04-20,6.0,-0.0008424500594712558,0.0025492932053685635,-0.0042341933251388575,-0.0005846172081170886,4.7222615338515794e-05,-0.0017321227336852818
2018-04-20,7.0,-0.0005603560618601122,0.003391832798589567,-0.004512544923184758,-0.00017063885606627416,0.0002978334703902519,-0.0014185455936320812
2018-04-20,8.0,-0.0002578964824481167,0.004225385192608622,-0.00474117815827535,0.00026201185396801385,0.0005446438615588356,-0.0010604368259639063
2018-04-20,9.0,5.65586278427066e-05,0.00504169044945435,-0.004928573194484254,0.0007037406063825635,0.0007854671745435304,-0.0006723499183546311
2018-04-20,10.0,0.0003764830958683518,0.005834752552170253,-0.005081786361097684,0.0011471380325271952,0.001018737824218574,-0.00026577163198326925
2018-04-20,11.0,0.0006968421169866179,0.006600371754599932,-0.005206687521235098,0.001586556400299699,0.001243381602640925,0.00015030263181481374
